Age,Salary,Buy
56.67,86983.2,1
58.67,147792.14,1
40.7,27539.68,0
37.24,95858.84,0
57.69,65412.51,0
46.29,129652.72,1
20.73,66958.96,0
37.56,53863.39,0
28.09,131481.91,1
37.73,68704.9,0
37.13,22188.33,0
42.45,70737.58,0
32.98,105087.89,0
24.9,53066.74,0
39.16,76158.39,0
52.87,27372.97,0
45.89,96452.06,1
32.21,118318.34,1
57.29,73730.63,0
56.31,74630.24,0
26.79,31476.72,0
19.66,46252.31,0
49.13,40107.79,0
52.76,82619.41,0
58.65,88803.22,1
55.37,143362.22,1
43.22,29520.1,0
40.26,97982.84,0
19.17,88444.81,0
28.36,87110.3,0
37.3,133510.71,1
44.4,46720.0,0
41.4,25300.53,0
49.19,107395.3,1
29.75,64870.47,0
41.73,22286.69,0
21.7,52678.62,0
35.37,60212.48,0
49.51,100188.99,1
47.12,42436.15,0
59.61,73697.07,0
29.67,82721.81,0
38.92,79700.86,0
31.84,146612.3,1
36.51,25915.55,0
53.99,143625.86,1
46.74,95651.84,1
55.06,123444.6,1
26.55,75951.04,0
54.68,78998.92,0
20.51,134312.44,1
55.32,136471.48,1
31.82,51029.55,0
31.21,45901.44,0
39.51,84510.57,0
57.51,137036.01,1
20.01,61906.16,0
32.79,104761.9,0
53.98,112059.72,1
34.63,121227.71,1
26.36,93310.18,0
35.84,72319.17,0
34.19,145712.08,1
56.45,99473.0,1
50.0,114713.48,1
39.21,64847.77,0
59.51,107093.39,1
37.54,53513.7,0
20.45,51862.6,0
29.02,112913.89,0
36.31,87781.32,0
24.59,108825.96,0
57.8,55027.0,0
50.21,97834.03,1
29.27,77711.37,0
42.81,97604.84,0
48.3,57814.37,0
57.53,113008.63,1
55.03,124770.82,1
39.64,53789.14,0
50.54,59080.67,0
41.61,105950.06,1
41.21,110426.07,1
22.82,111532.96,0
23.3,108750.81,0
40.24,71065.0,0
29.29,71330.98,0
18.88,53126.29,0
48.36,40388.38,0
19.36,110035.06,0
43.0,32114.54,0
40.65,141913.0,1
58.69,127469.22,1
38.34,131475.75,1
20.67,137866.95,1
41.17,73118.65,0
53.33,130071.09,1
59.87,40547.97,0
36.07,22813.43,0
31.45,122035.88,1
56.08,29723.56,0
26.03,148508.21,1
43.85,107723.54,1
35.04,117948.46,1
19.73,51954.5,0
32.59,107602.5,0
29.14,25618.59,0
46.82,128917.34,1
57.85,42051.13,0
29.26,110656.55,0
52.08,49182.47,0
20.33,28898.91,0
40.6,82594.18,0
20.96,42007.21,0
57.23,114827.72,1
50.19,50883.56,0
45.63,64521.43,0
52.6,93767.1,1
45.2,57045.88,0
58.7,69138.46,0
47.99,126030.83,1
56.84,43297.28,0
39.72,30686.21,0
22.92,62686.51,0
40.18,75168.98,0
23.33,90545.71,0
42.88,68415.08,0
38.26,122688.52,1
44.15,25111.53,0
18.42,76129.78,0
26.18,69693.27,0
38.64,104185.2,1
57.92,145615.91,1
34.11,86348.8,0
35.82,148293.99,1
48.02,59292.42,0
43.36,24012.86,0
30.55,41536.21,0
35.25,71366.24,0
27.14,61123.41,0
58.57,32617.04,0
23.49,76245.81,0
33.62,63955.05,0
19.09,35940.5,0
27.31,58495.23,0
50.78,135236.69,1
26.45,59266.35,0
21.36,112814.21,0
37.93,99566.12,0
18.42,75533.55,0
21.56,51073.33,0
51.92,67971.91,0
50.4,96973.94,1
56.44,65597.92,0
53.89,47936.54,0
46.69,35140.16,0
20.2,134369.7,1
50.88,77240.69,0
53.51,101277.08,1
51.56,83753.35,0
39.36,133433.65,1
27.78,91101.53,0
53.5,82501.58,0
48.54,140198.13,1
59.19,113559.65,1
24.54,34501.49,0
27.48,43101.58,0
26.9,122325.97,1
51.29,128660.67,1
25.85,90874.81,0
20.8,92079.18,0
59.94,102151.29,1
19.04,77085.05,0
53.08,108425.89,1
33.35,34102.56,0
53.35,144966.3,1
41.29,117520.13,1
55.87,102052.65,1
56.9,61121.87,0
18.38,40924.21,0
21.17,73214.59,0
28.52,106004.98,0
46.11,102382.27,1
55.31,69743.35,0
37.32,99727.23,0
43.49,125787.28,1
25.92,23417.02,0
51.81,78580.74,0
58.63,118612.18,1
29.28,90998.78,0
38.78,104691.89,1
21.62,87167.93,0
41.48,148943.69,1
39.12,27100.8,0
24.07,83835.83,0
36.57,31884.15,0
32.03,40772.12,0
39.92,69794.99,0
42.6,40220.21,0
18.36,145279.33,1
49.96,143082.67,1
47.95,63694.25,0
33.38,103167.2,0
20.22,89387.93,0
49.71,126026.31,1
58.12,101567.93,1
28.09,20032.82,0
31.59,119212.67,1
25.72,117090.26,0
42.23,86263.95,0
24.5,137379.47,1
32.96,138098.01,1
47.27,88108.52,0
41.52,99038.47,0
34.23,149547.87,1
35.65,58846.63,0
41.61,62200.24,0
18.25,43760.61,0
21.3,136462.7,1
55.01,116783.49,1
21.27,33733.57,0
47.69,147629.76,1
56.64,115025.02,1
29.37,130567.87,1
33.56,26259.6,0
41.89,85644.92,0
55.03,110817.78,1
57.56,90583.06,1
49.06,106664.17,1
21.64,126323.63,0
46.1,68663.82,0
35.23,130326.93,1
37.77,41179.09,0
20.06,55215.19,0
26.02,25634.93,0
51.2,67375.49,0
37.07,69388.24,0
30.67,124685.18,1
34.13,104906.99,0
53.88,76773.93,0
49.46,104774.82,1
29.44,26861.84,0
22.94,43435.3,0
28.58,101503.22,0
56.67,103377.69,1
42.43,120637.51,1
40.41,72389.97,0
43.05,113932.03,1
33.37,108917.44,0
51.9,145241.14,1
39.98,47966.93,0
22.9,91718.34,0
23.42,98229.38,0
40.55,149824.23,1
57.34,46153.94,0
30.95,88018.34,0
54.52,65004.09,0
50.09,88366.09,0
28.41,50176.72,0
19.53,26189.61,0
22.28,94433.51,0
48.6,63661.06,0
26.39,43652.38,0
33.59,62111.62,0
39.07,26406.43,0
48.47,143557.49,1
22.76,95549.23,0
35.07,125919.93,1
38.37,75005.37,0
40.71,137430.91,1
52.37,82831.37,0
25.21,94612.89,0
51.93,83933.22,0
47.1,115326.18,1
41.35,93665.29,0
47.38,55307.86,0
35.3,38920.14,0
23.81,98796.17,0
45.96,83593.4,0
40.04,32476.84,0
44.85,71430.27,0
32.2,86920.93,0
56.09,127496.12,1
42.67,29893.14,0
21.59,65304.4,0
36.89,126945.3,1
49.77,104295.11,1
51.35,57694.58,0
38.77,129893.57,1
55.58,84128.17,1
29.24,84785.75,0
35.25,146956.35,1
55.74,143125.15,1
55.64,66609.25,0
46.8,38275.29,0
54.08,62336.68,0
21.73,23962.82,0
54.33,22699.83,0
31.47,71417.88,0
25.49,142332.58,1
28.05,133276.45,1
35.55,86487.57,0
28.55,93479.43,0
31.46,20771.35,0
23.67,48015.15,0
30.44,23220.64,0
42.04,118090.14,1
36.56,38933.95,0
32.56,132976.12,1
49.35,103632.16,1
55.53,49824.43,0
49.79,40503.64,0
31.94,101591.21,0
49.27,137108.81,1
24.38,113386.83,0
23.47,65311.06,0
32.52,96359.87,0
51.92,60399.02,0
28.35,149889.44,1
20.66,117349.09,0
23.53,99869.61,0
54.07,75023.69,0
44.62,100359.8,1
28.63,64410.09,0
41.32,23752.43,0
40.16,71361.51,0
45.53,140962.51,1
27.79,101419.14,0
54.3,30914.24,0
30.99,135049.17,1
47.15,54953.73,0
18.68,51690.03,0
33.65,58621.83,0
32.77,95036.29,0
40.83,90809.45,0
21.05,83883.79,0
51.19,113279.79,1
27.15,61149.91,0
46.44,121668.39,1
51.73,42791.82,0
41.6,121740.7,1
49.12,106295.31,1
45.8,108817.08,1
32.93,82601.94,0
51.97,106710.2,1
30.38,30373.62,0
41.99,130701.65,1
49.31,27221.14,0
33.92,39336.4,0
30.72,94982.66,0
37.29,116123.49,1
52.35,29912.7,0
57.06,139699.43,1
40.89,146568.99,1
45.78,98773.52,1
55.94,82561.65,1
22.14,116381.35,0
27.75,62686.46,0
47.77,84124.38,0
52.6,139099.63,1
54.0,144235.21,1
35.43,140518.99,1
21.75,54118.25,0
36.39,50220.98,0
27.69,58696.39,0
30.23,77370.44,0
50.44,60841.76,0
21.17,68647.66,0
52.76,100682.8,1
35.96,119128.34,1
43.03,115622.57,1
21.77,125875.06,0
32.17,24183.97,0
21.77,26205.39,0
58.38,122619.78,1
51.9,89300.25,1
37.3,95158.29,0
27.39,26836.29,0
57.21,53190.79,0
32.47,102986.06,0
24.76,131693.65,1
41.65,139207.84,1
57.64,85054.53,1
18.16,90911.65,0
28.0,128296.45,1
57.41,89891.2,1
25.19,87191.61,0
22.76,137660.92,1
41.95,122691.25,1
54.2,138179.43,1
38.04,48372.12,0
59.77,88168.81,1
46.53,129521.38,1
21.11,34449.22,0
59.7,123306.08,1
35.13,43786.54,0
30.07,125055.44,1
41.43,99560.12,0
30.78,45120.68,0
21.63,81536.04,0
18.06,108647.67,0
36.88,102400.88,0
53.15,75542.14,0
42.04,136917.65,1
59.97,87504.24,1
30.05,85762.75,0
29.78,28092.58,0
24.71,139875.65,1
24.89,43025.15,0
29.98,88684.81,0
51.3,124463.79,1
56.04,48008.93,0
58.95,88558.53,1
27.76,51289.04,0
55.01,118760.35,1
31.79,93364.35,0
22.74,131276.86,1
54.54,136292.54,1
44.72,104335.35,1
24.92,114300.86,0
36.05,91398.61,0
30.06,69975.74,0
48.95,104255.33,1
37.04,138077.52,1
59.55,74168.45,0
20.3,60873.3,0
32.91,70496.8,0
38.24,76601.69,0
39.13,29562.93,0
31.27,84797.44,0
48.63,84260.85,0
54.74,96497.7,1
57.43,67166.6,0
51.81,99703.99,1
53.72,134168.12,1
41.12,144211.23,1
52.69,95869.59,1
30.75,25536.82,0
34.74,146000.68,1
31.31,111762.07,0
37.63,63675.27,0
29.99,39130.5,0
58.39,38644.42,0
31.14,41806.77,0
22.12,25924.43,0
40.13,137280.04,1
20.4,90299.87,0
22.64,110994.72,0
27.21,127654.11,1
37.5,122900.33,1
36.2,134738.73,1
51.59,145743.1,1
49.06,77079.18,0
35.91,143543.61,1
32.02,114027.69,1
31.29,29186.86,0
50.51,108631.81,1
20.19,109273.17,0
18.54,137761.87,1
51.41,68481.18,0
38.04,96038.5,0
23.5,21584.38,0
27.89,63169.78,0
57.17,28091.68,0
54.1,87843.49,1
47.81,126268.19,1
38.25,46837.55,0
39.85,88567.34,0
58.96,46521.12,0
58.56,35689.5,0
27.04,86429.58,0
52.07,30289.32,0
26.28,96356.1,0
26.97,24073.87,0
46.4,33872.95,0
35.01,91499.67,0
57.12,96882.96,1
21.74,23768.3,0
39.48,94538.98,0
56.58,129005.33,1
55.97,113901.1,1
24.57,37054.06,0
33.4,97021.7,0
44.0,107392.83,1
24.69,24840.06,0
58.66,131195.2,1
56.42,137814.76,1
25.01,130558.8,1
23.09,127202.09,1
21.59,116845.48,0
56.2,102346.16,1
26.13,108221.51,0
35.48,124831.39,1
36.85,106124.8,0
43.16,62604.5,0
21.01,68874.94,0
27.52,136617.47,1
57.12,22225.87,0
56.15,110846.68,1
50.81,144121.08,1
18.81,111809.66,0
31.73,149208.56,1
44.37,109380.84,1
29.56,24467.19,0
56.2,127511.28,1
44.62,57001.89,0
21.02,77987.44,0
56.18,60571.95,0
58.23,54912.03,0
21.26,76082.74,0
40.36,69237.69,0
30.74,102334.02,0
34.5,125709.66,1
25.55,58621.52,0
42.28,47783.75,0
58.24,106696.39,1
39.13,107141.61,1
21.48,137147.06,1
44.04,22072.94,0
32.29,130895.29,1
53.95,87730.28,1
36.26,100769.27,0
26.1,31878.29,0
26.03,76239.94,0
50.29,49549.31,0
29.15,53049.25,0
50.22,85532.36,0
26.65,125619.27,1
31.51,116691.52,1
37.55,96829.99,0
57.61,90124.37,1
57.13,75549.79,0
26.69,146452.3,1
33.05,92825.03,0
24.27,53015.63,0
39.42,49911.8,0
37.34,99475.89,0
55.83,87967.58,1
57.06,21000.71,0
34.11,127908.5,1
38.65,111535.91,1
55.64,106037.81,1
51.88,28941.49,0
18.15,67067.26,0
31.44,141599.69,1
35.71,132136.6,1
27.65,57120.58,0
26.38,40417.65,0
19.59,78381.43,0
45.02,66257.95,0
29.03,108689.43,0
20.2,145636.53,1
27.7,67190.19,0
51.68,28089.14,0
53.76,136689.82,1
38.29,24933.46,0
35.47,143859.57,1
59.07,106395.33,1
26.42,142419.6,1
27.05,45955.76,0
30.26,25290.97,0
25.26,83467.3,0
33.93,78581.04,0
56.26,63094.0,0
43.84,144495.34,1
35.3,126935.89,1
57.25,106005.66,1
20.04,41171.58,0
26.83,115462.04,0
41.77,114511.62,1
43.85,75258.86,0
19.66,140222.17,1
34.93,41707.12,0
45.26,54753.88,0
47.32,28219.16,0
44.8,123408.62,1
31.46,100828.72,0
21.93,60942.24,0
35.94,41295.78,0
23.41,25219.21,0
57.8,41676.92,0
37.96,78927.0,0
31.32,52133.01,0
50.18,53667.68,0
38.91,133824.93,1
31.02,86967.9,0
52.1,114802.76,1
54.42,24642.42,0
46.27,67471.24,0
19.97,82292.02,0
41.79,44234.19,0
50.06,35624.9,0
23.73,133139.49,1
27.6,142126.11,1
55.06,30244.87,0
18.85,65372.43,0
49.61,144577.13,1
37.9,30811.03,0
36.76,103673.38,0
18.3,146388.78,1
52.41,147169.08,1
33.11,81259.03,0
40.71,41157.38,0
46.45,46270.96,0
47.51,135648.18,1
58.15,138518.79,1
40.32,99024.35,0
34.79,119602.93,1
58.06,116191.06,1
44.97,106036.81,1
30.52,127546.0,1
23.31,109102.86,0
53.39,89420.3,1
33.21,50804.33,0
45.74,116705.46,1
37.77,81546.92,0
26.36,58322.92,0
43.27,124253.02,1
20.55,110572.77,0
35.36,141854.14,1
40.96,41507.41,0
36.31,104394.61,0
49.44,51751.13,0
52.77,137465.79,1
50.39,32934.92,0
19.63,105301.03,0
26.15,122841.14,1
40.54,66139.32,0
57.26,144037.95,1
53.07,130594.99,1
53.39,58300.38,0
30.73,20980.34,0
36.04,58565.43,0
37.77,56570.36,0
24.61,135695.4,1
19.3,145725.75,1
57.77,29157.2,0
28.11,81268.33,0
28.08,91283.16,0
21.5,32078.52,0
57.0,69074.7,0
42.35,61220.71,0
46.02,89687.33,0
56.29,105954.82,1
32.52,111453.06,0
44.1,37778.15,0
19.63,125683.2,0
25.84,108210.46,0
52.91,135579.74,1
50.2,78413.69,0
32.73,136205.67,1
33.83,132550.64,1
40.41,76993.21,0
18.01,69548.63,0
28.13,141265.56,1
26.75,112971.42,0
28.52,140671.9,1
51.85,123606.72,1
29.75,99208.67,0
26.04,35060.86,0
39.18,57892.49,0
54.36,145949.51,1
28.14,61524.87,0
21.3,32123.13,0
32.97,111981.94,1
49.4,115420.55,1
41.13,57109.5,0
52.31,58697.36,0
58.3,80956.09,1
51.29,22832.56,0
43.36,122611.99,1
38.72,61221.54,0
19.68,130989.2,1
59.34,124341.95,1
34.11,105982.26,0
24.39,62233.73,0
46.0,87121.15,0
29.94,77827.8,0
42.6,64054.65,0
42.64,130257.72,1
36.72,82855.92,0
53.12,128254.0,1
29.13,33678.4,0
36.84,38333.22,0
40.58,147051.64,1
45.87,96409.9,1
50.93,86270.06,0
34.58,88010.29,0
45.13,47984.94,0
24.33,113431.51,0
57.17,31021.48,0
34.09,94532.08,0
48.64,94199.94,1
18.85,138844.5,1
26.62,88403.77,0
38.46,37818.15,0
54.89,94457.92,1
40.14,31872.59,0
57.05,46493.2,0
38.32,24044.12,0
38.6,86728.17,0
23.03,30989.24,0
51.71,81021.27,0
28.37,141282.85,1
55.78,113568.98,1
56.25,30063.52,0
57.62,49147.28,0
39.85,107576.11,1
46.44,136311.24,1
50.7,24279.42,0
23.5,125618.65,1
43.24,93035.8,0
19.44,90991.87,0
38.9,144515.71,1
24.5,117193.8,0
25.68,130515.45,1
33.33,66019.42,0
36.16,92067.33,0
44.17,100002.74,1
21.13,61805.91,0
39.16,94132.26,0
25.67,50765.2,0
42.11,38638.84,0
44.77,68616.13,0
41.38,116107.65,1
49.01,139104.33,1
32.1,79502.83,0
50.13,103567.08,1
36.18,33394.83,0
38.34,137580.29,1
45.22,93918.55,0
18.77,121443.97,0
45.47,123277.36,1
43.98,53342.47,0
31.01,88792.68,0
21.6,144862.37,1
21.82,31652.49,0
56.78,108796.49,1
46.95,145094.33,1
23.34,59075.02,0
32.98,131988.23,1
42.88,141375.48,1
53.09,117121.21,1
19.83,50072.68,0
27.94,63420.09,0
55.37,24655.21,0
18.38,128088.92,0
26.46,130449.45,1
58.28,102252.34,1
43.76,65828.62,0
28.99,29985.43,0
20.81,117897.49,0
19.18,114448.41,0
28.28,138638.33,1
55.02,114969.16,1
35.47,127730.34,1
48.25,116974.1,1
56.57,101989.33,1
35.14,75505.63,0
26.03,137275.25,1
39.72,104625.91,1
56.14,71786.19,0
51.78,30851.01,0
20.76,57791.63,0
47.09,90684.48,0
42.02,55832.6,0
56.11,48760.6,0
23.14,88561.16,0
40.43,42076.64,0
54.94,124053.31,1
35.22,82967.86,0
38.24,94602.16,0
20.96,39159.82,0
29.68,62194.92,0
31.63,73311.66,0
57.7,125067.67,1
29.87,120120.74,1
37.36,48987.07,0
46.19,100103.28,1
24.81,51649.33,0
38.43,148472.13,1
49.02,143776.1,1
54.41,93224.41,1
44.3,110857.33,1
46.1,124185.95,1
23.3,113729.79,0
57.72,110977.73,1
23.57,144612.02,1
50.54,97539.29,1
29.12,102719.35,0
57.21,130404.94,1
48.24,107085.81,1
49.66,115281.24,1
27.2,50441.93,0
36.61,68264.7,0
43.95,39149.17,0
50.34,85749.51,0
22.37,79244.56,0
58.42,149631.17,1
55.39,99457.12,1
29.35,122237.83,1
52.56,63421.91,0
39.77,128100.89,1
37.4,99961.05,0
31.21,110609.0,0
42.4,58276.0,0
48.66,91322.99,1
35.26,102424.81,0
44.43,96582.31,1
47.37,138975.18,1
47.87,136775.45,1
20.18,146227.93,1
54.11,106765.64,1
37.25,146348.84,1
29.02,128222.14,1
28.15,55208.18,0
38.29,75566.64,0
55.25,50991.02,0
33.89,20545.63,0
49.49,44446.34,0
22.07,20527.88,0
37.99,113579.0,1
59.65,75319.46,0
50.36,60634.71,0
26.84,119023.72,0
39.06,128223.28,1
27.81,146788.94,1
35.2,103461.77,0
50.76,79998.76,0
50.39,59684.36,0
27.58,48901.37,0
56.73,47680.37,0
42.89,73194.62,0
33.96,148932.23,1
39.08,20110.98,0
43.41,45636.77,0
41.52,44491.09,0
38.43,113225.53,1
39.21,65823.01,0
25.41,79443.9,0
52.13,39321.14,0
40.75,72649.62,0
23.51,33415.98,0
50.18,89295.63,1
57.16,32731.99,0
57.79,122766.09,1
33.5,93658.22,0
23.69,114115.82,0
39.77,74407.13,0
22.73,69593.87,0
57.23,32767.16,0
25.71,88101.23,0
28.62,86885.28,0
35.08,80853.27,0
34.09,116267.39,1
51.38,128225.57,1
37.17,117602.66,1
25.17,38702.55,0
29.22,100867.74,0
39.38,30442.0,0
24.19,110300.9,0
43.69,69639.08,0
41.76,37224.86,0
48.02,132066.61,1
57.38,99821.08,1
56.31,66114.25,0
57.74,23994.53,0
28.28,89850.33,0
23.53,140019.36,1
30.7,97529.38,0
55.59,146314.58,1
58.83,37738.65,0
54.09,93879.66,1
22.62,123756.26,0
57.79,88320.3,1
35.78,31838.63,0
18.39,95775.18,0
36.58,99525.93,0
19.93,114732.2,0
40.84,118957.5,1
32.22,120200.45,1
37.88,106247.77,1
43.75,48055.45,0
54.49,72550.65,0
45.8,120896.9,1
36.23,143945.51,1
52.42,30263.11,0
56.03,89619.77,1
23.03,60627.9,0
40.34,49301.21,0
29.95,85755.39,0
19.98,98791.61,0
46.08,21270.39,0
54.24,121426.85,1
24.84,126584.68,1
52.12,145516.41,1
53.84,43483.69,0
56.4,97291.83,1
29.14,75461.3,0
55.97,63527.62,0
31.47,93532.35,0
41.2,121709.8,1
20.12,22996.86,0
19.84,146022.01,1
48.26,125284.61,1
36.67,117649.98,1
28.76,118850.36,1
26.0,70577.89,0
46.14,117710.67,1
18.02,70280.13,0
51.85,136831.89,1
21.33,43038.91,0
26.04,58005.17,0
34.22,91673.88,0
38.36,61497.43,0
32.91,75150.84,0
31.47,84014.95,0
58.48,131325.94,1
44.95,88014.99,0
18.98,67119.78,0
36.07,52205.7,0
54.75,73127.88,0
30.66,87045.69,0
21.97,116994.93,0
49.85,35736.34,0
43.45,48809.19,0
41.95,69355.02,0
20.25,66851.79,0
23.9,70927.25,0
44.15,123157.76,1
26.73,62140.07,0
39.17,85246.76,0
40.89,101107.91,1
29.91,50183.21,0
57.83,113430.4,1
53.38,91124.47,1
48.34,78081.55,0
21.28,125271.92,0
22.46,51654.38,0
38.7,134812.88,1
24.75,92936.34,0
59.09,99192.73,1
24.66,133757.67,1
38.47,126285.75,1
33.29,98203.07,0
44.85,117914.4,1
23.42,76331.53,0
36.07,91159.11,0
29.54,28069.12,0
55.29,31681.53,0
19.7,127825.3,0
56.38,27757.32,0
52.99,42021.89,0
30.5,123458.25,1
51.15,20148.97,0
19.31,56712.56,0
58.61,95925.03,1
40.12,97408.49,0
30.74,121029.88,1
33.23,85770.41,0
20.79,86222.24,0
59.55,114290.37,1
19.65,84821.18,0
45.51,99103.84,1
36.59,136710.63,1
57.85,72188.63,0
28.33,70066.26,0
40.35,20461.37,0
38.26,99745.41,0
47.52,23870.35,0
20.86,85539.3,0
26.14,124550.39,1
27.01,91489.74,0
49.0,55052.7,0
25.94,122201.89,1
42.09,55063.21,0
27.04,115294.13,0
54.19,99333.6,1
57.57,42099.52,0
39.78,137667.4,1
32.8,46083.68,0
27.83,148646.32,1
20.09,20950.36,0
29.28,54252.84,0
45.48,45981.84,0
40.41,21819.14,0
57.65,115207.83,1
34.64,110145.35,1
47.14,123005.63,1
38.55,53370.81,0
39.53,77763.57,0
29.25,105684.76,0
37.11,77169.91,0
37.77,110652.35,1
47.68,102416.54,1
57.51,34904.21,0
31.83,121535.61,1
19.77,113687.93,0
38.84,105258.47,1
40.87,40162.17,0
25.07,54839.54,0
49.94,71113.01,0
59.37,56390.85,0
57.72,49615.34,0
26.28,124696.5,1
54.77,102970.19,1
47.59,93511.38,1
37.06,49373.85,0
40.71,139349.95,1
53.68,44853.8,0
38.17,123343.62,1
33.67,145667.45,1
38.72,114522.05,1
42.32,149071.64,1
25.94,104636.65,0
55.84,48269.84,0
46.32,46496.53,0
44.6,62193.36,0
22.18,20926.9,0
43.38,108620.8,1
23.08,54926.81,0
21.31,125973.82,0
40.15,66692.44,0
34.92,82394.34,0
42.73,145539.56,1
21.75,51482.38,0
36.1,113763.03,1
25.34,118165.31,0
59.46,48729.76,0
41.57,85129.59,0
46.87,65526.25,0
31.67,120347.81,1
21.98,100922.83,0
58.99,81877.8,1
30.02,121317.22,1
35.8,50570.22,0
45.29,117970.84,1
19.04,132498.66,1
52.03,134220.81,1
40.54,121877.57,1
29.69,73041.84,0
20.59,147635.04,1
24.82,69347.17,0
55.59,103021.3,1
46.81,40939.64,0
28.5,147458.36,1
20.76,111518.17,0
47.01,117939.08,1
42.04,28550.97,0
34.99,119244.32,1
33.27,120714.05,1
27.11,107330.45,0
46.12,57948.25,0
58.77,83659.71,1
25.38,34356.47,0
43.08,81306.32,0
35.82,51697.1,0
36.76,65382.61,0
28.67,41138.05,0
52.66,49907.07,0
38.38,29953.92,0
40.82,139587.18,1
30.8,88953.39,0
25.64,71576.46,0
21.61,89553.8,0
47.99,101678.12,1
26.24,139844.24,1
46.98,43230.08,0
34.4,58421.82,0
35.46,146852.61,1
37.71,68255.09,0
33.44,22933.01,0
22.23,39193.65,0
31.0,23424.03,0
45.88,148690.01,1
45.96,56253.21,0
30.02,140060.56,1
37.32,149465.22,1
26.12,97979.36,0
26.84,24315.52,0
18.97,30606.91,0
55.66,82606.58,1
26.85,72802.36,0
27.56,98803.05,0
29.74,77050.22,0
23.35,141429.99,1
44.85,89516.16,0
21.16,110184.39,0
23.64,136543.09,1
45.08,39093.34,0
32.27,49865.51,0
47.73,33951.43,0
41.41,38152.99,0
28.75,86635.92,0
45.33,61753.3,0
22.88,75012.47,0
40.53,147723.68,1
36.36,40371.57,0
29.25,90305.57,0
43.37,32853.25,0
54.6,61404.52,0
59.95,88578.37,1
43.53,143062.13,1
35.0,70859.67,0
27.46,28437.87,0
28.8,70460.99,0
38.14,38946.35,0
33.43,49898.65,0
56.38,100351.78,1
33.47,28765.1,0
33.68,80414.09,0
34.11,99230.01,0
53.14,74841.59,0
45.33,22486.43,0
43.8,148117.52,1
32.03,67725.05,0
52.35,121215.03,1
19.61,62334.04,0
54.57,81752.18,0
39.54,70500.27,0
34.73,64530.1,0
38.88,22840.68,0
46.03,66802.72,0
18.54,135633.7,1
54.61,109751.13,1
36.76,38904.97,0
32.4,96850.15,0
23.81,135990.01,1
36.46,111004.43,1
38.85,39328.97,0
34.95,132818.22,1
46.5,59200.72,0
35.68,79029.9,0
58.38,88398.56,1
43.17,130565.86,1
51.91,141108.97,1
22.59,140854.87,1
34.69,21034.04,0
32.15,139845.5,1
41.92,27070.31,0
54.17,54550.58,0
21.29,86948.42,0
21.05,82390.34,0
53.71,98612.27,1
26.94,82328.01,0
46.09,141468.84,1
40.8,51271.35,0
52.98,55623.21,0
23.25,139695.93,1
23.45,29976.14,0
41.39,99242.91,0
57.75,108625.67,1
35.43,85720.42,0
31.73,110250.14,0
43.48,42458.1,0
57.08,130842.19,1
53.15,38203.34,0
59.81,72105.62,0
18.95,29783.49,0
22.74,90877.44,0
43.6,107066.95,1
52.46,142358.81,1
29.98,116113.71,1
28.05,90343.38,0
51.05,141240.21,1
20.37,82196.79,0
33.51,92956.73,0
39.24,97492.81,0
41.53,73297.36,0
48.6,129002.75,1
32.9,44072.87,0
43.73,92129.48,0
42.59,113890.32,1
41.0,137516.9,1
44.9,134909.39,1
28.9,86136.24,0
21.56,103610.99,0
23.01,71250.91,0
27.43,80863.11,0
39.01,137814.55,1
53.3,140991.52,1
47.45,136403.83,1
51.14,37988.21,0
32.74,130510.92,1
35.0,143287.29,1
34.53,66962.46,0
26.06,87424.02,0
20.57,121282.38,0
42.82,93070.16,0
59.55,149152.86,1
25.01,79242.74,0
19.96,112812.55,0
50.74,123036.85,1
28.61,84233.05,0
52.85,131407.89,1
47.57,91000.1,0
57.72,73514.6,0
35.17,34017.08,0
45.8,71143.76,0
37.52,115411.74,1
44.48,139767.23,1
36.88,52718.32,0
25.92,66180.62,0
39.33,40014.93,0
40.2,109793.98,1
52.05,144824.5,1
48.89,103323.79,1
45.88,100219.95,1
22.76,91953.69,0
48.27,31499.25,0
39.01,114835.5,1
55.55,98266.44,1
56.63,105991.98,1
20.32,136845.44,1
52.47,121914.9,1
19.58,121518.98,0
33.42,140533.89,1
40.78,148691.54,1
24.22,95566.76,0
49.35,34154.61,0
18.35,79686.89,0
25.08,122388.15,1
42.39,23604.29,0
48.0,27395.37,0
56.5,28730.51,0
47.63,115034.65,1
46.21,85151.66,0
34.56,67956.73,0
18.05,33730.22,0
23.05,115191.23,0
40.45,61732.58,0
46.36,54492.13,0
35.53,104801.5,0
48.69,92671.42,1
39.92,67113.38,0
21.12,103393.37,0
26.06,55258.8,0
53.28,123327.93,1
48.45,49811.46,0
55.58,40648.9,0
22.94,121717.12,0
59.59,112025.96,1
26.8,43743.07,0
18.49,35111.95,0
59.89,128991.88,1
29.81,120957.8,1
46.06,62543.46,0
25.42,105565.66,0
42.37,36140.82,0
55.97,85916.2,1
31.45,22434.94,0
46.15,70908.24,0
25.89,29729.57,0
44.24,81769.13,0
32.13,74818.61,0
26.87,77770.05,0
31.15,25893.07,0
25.51,67010.12,0
55.88,118342.9,1
34.68,67958.87,0
28.3,112972.35,0
36.83,68032.23,0
31.46,75021.13,0
49.27,93305.97,1
58.79,143588.65,1
36.4,34151.86,0
54.16,24278.79,0
41.77,99034.43,0
24.6,143382.62,1
47.01,148664.01,1
39.56,82941.35,0
